timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697665821165,30036,Login-0,302,,Spike Test Scenario 3 4-139,,true,,423,710,34,78,http://localhost:8081/authenticate,30036,0,2
1697665851200,5,Login-1,200,,Spike Test Scenario 3 4-139,text,true,,10695,451,34,78,http://localhost:8081/login?error,5,0,0
1697665821915,30034,Login,200,,Spike Test Scenario 3 4-138,text,false,"Responce body as text should contain ""LOGOUT""",11118,1185,33,77,http://localhost:8081/login?error,30030,0,2
1697665821915,30030,Login-0,302,,Spike Test Scenario 3 4-138,,true,,423,734,33,77,http://localhost:8081/authenticate,30030,0,2
1697665851944,5,Login-1,200,,Spike Test Scenario 3 4-138,text,true,,10695,451,33,77,http://localhost:8081/login?error,5,0,0
1697665794502,58237,Login,500,,Load Test Scenario 3 2-6,text,false,"Responce body as text should contain ""LOGOUT""",1185,1182,40,76,http://localhost:8081/,28198,0,2
1697665794502,28198,Login-0,302,,Load Test Scenario 3 2-6,,true,,412,742,40,76,http://localhost:8081/authenticate,28198,0,2
1697665822701,30038,Login-1,500,,Load Test Scenario 3 2-6,text,false,,773,440,40,76,http://localhost:8081/,30038,0,0
1697665718394,134634,Create Post,200,,Stress Test Scenario 3 1-166,text,true,,561,581,4,76,http://localhost:8081/api/post/auth/creator,134633,0,3
1697665796422,57086,Login,500,,Spike Test Scenario 3 4-112,text,false,"Responce body as text should contain ""LOGOUT""",1185,1182,32,75,http://localhost:8081/,27068,0,5
1697665796422,27068,Login-0,302,,Spike Test Scenario 3 4-112,,true,,412,742,32,75,http://localhost:8081/authenticate,27068,0,5
1697665823490,30018,Login-1,500,,Spike Test Scenario 3 4-112,text,false,,773,440,32,75,http://localhost:8081/,30018,0,0
1697665824194,30071,Login,200,,Spike Test Scenario 3 4-135,text,false,"Responce body as text should contain ""LOGOUT""",11118,1173,31,74,http://localhost:8081/login?error,30065,0,2
1697665824194,30065,Login-0,302,,Spike Test Scenario 3 4-135,,true,,423,722,31,74,http://localhost:8081/authenticate,30065,0,2
1697665854259,6,Login-1,200,,Spike Test Scenario 3 4-135,text,true,,10695,451,31,74,http://localhost:8081/login?error,5,0,0
1697665800478,54340,Login,500,,Load Test Scenario 3 2-21,text,false,"Responce body as text should contain ""LOGOUT""",1185,1174,40,73,http://localhost:8081/,24313,0,2
1697665800478,24313,Login-0,302,,Load Test Scenario 3 2-21,,true,,412,734,40,73,http://localhost:8081/authenticate,24313,0,2
1697665824790,30028,Login-1,500,,Load Test Scenario 3 2-21,text,false,,773,440,40,73,http://localhost:8081/,30028,0,0
1697665824892,30085,Login,200,,Load Test Scenario 3 2-3,text,false,"Responce body as text should contain ""LOGOUT""",11118,1181,40,73,http://localhost:8081/login?error,30077,0,2
1697665824892,30077,Login-0,302,,Load Test Scenario 3 2-3,,true,,423,730,40,73,http://localhost:8081/authenticate,30077,0,2
1697665854970,7,Login-1,200,,Load Test Scenario 3 2-3,text,true,,10695,451,40,73,http://localhost:8081/login?error,6,0,0
1697665854977,11,Create Post,500,,Load Test Scenario 3 2-3,text,false,Status code should be 200,656,581,40,73,http://localhost:8081/api/post/auth/creator,11,0,0
1697665854988,9,Edit Post,400,,Load Test Scenario 3 2-3,text,false,Status code should be 200,800,608,40,73,http://localhost:8081/api/post/auth/editor?postId=,9,0,2
1697665854998,10,Like Post,400,,Load Test Scenario 3 2-3,text,false,Status code should be 200,800,489,40,73,http://localhost:8081/api/post/auth/likesUp?postId=,9,0,1
1697665855008,12,Create Post,500,,Load Test Scenario 3 2-3,text,false,Status code should be 200,656,581,40,73,http://localhost:8081/api/post/auth/creator,12,0,2
1697665855021,10,Edit Post,400,,Load Test Scenario 3 2-3,text,false,Status code should be 200,800,608,40,73,http://localhost:8081/api/post/auth/editor?postId=,10,0,2
1697665855033,9,Create Comment,400,,Load Test Scenario 3 2-3,text,false,Status code should be 200,894,560,40,73,http://localhost:8081/api/comment/auth/creator,9,0,1
